phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,3.9058,-0.388485,0.698221,0.000,13.964440,0.7000
exp,3.9178,-0.382899,0.698221,0.000,13.964439,0.7000
exp,3.9296,-0.380106,0.698221,0.000,13.964438,0.7000
exp,3.9351,-0.374521,0.698221,0.000,13.964437,0.7000
exp,3.9449,-0.371728,0.698221,0.000,13.964437,0.7000
exp,3.9550,-0.368935,0.698221,0.000,13.964436,0.7000
exp,3.9663,-0.360556,0.698221,0.000,13.964435,0.7000
exp,3.9790,-0.352178,0.698221,0.000,13.964433,0.7000
exp,3.9843,-0.343799,0.698221,0.000,13.964432,0.7000
exp,3.9940,-0.341006,0.698221,0.000,13.964431,0.7000
exp,4.0042,-0.338213,0.698221,0.000,13.964431,0.7000
exp,4.0168,-0.332627,0.698221,0.000,13.964430,0.7000
exp,4.0284,-0.324249,0.698221,0.000,13.964429,0.7000
exp,4.0402,-0.318663,0.698221,0.000,13.964428,0.7000
exp,4.0441,-0.315870,0.698221,0.000,13.964427,0.7000
exp,4.0541,-0.313077,0.698221,0.000,13.964427,0.7000
exp,4.0673,-0.307491,0.698221,0.000,-13.964388,0.7000
exp,4.0774,-0.307491,0.698221,0.000,13.964426,0.7000
exp,4.0891,-0.304699,0.698221,0.000,13.964426,0.7000
exp,4.0942,-0.299113,0.698221,0.000,13.964425,0.7000
exp,4.1042,-0.293527,0.698221,0.000,13.964425,0.7000
exp,4.1142,-0.290734,0.698221,0.000,13.964425,0.7000
exp,4.1263,-0.282355,0.698221,0.000,13.964424,0.7000
exp,4.1383,-0.279563,0.698221,0.000,13.964424,0.7000
exp,4.1501,-0.279563,0.698221,0.000,13.964423,0.7000
exp,4.1540,-0.276770,0.698221,0.000,13.964423,0.7000
exp,4.1648,-0.271184,0.698221,0.000,13.964423,0.7000
exp,4.1755,-0.268391,0.698221,0.000,13.964423,0.7000
exp,4.1872,-0.262805,0.698221,0.000,13.964423,0.7000
